,Symbol,ShortVolume,ShortExemptVolume,TotalVolume
20120327,A,549633,0,1103273
20120327,AA,2316350,0,5704305
20120327,AACC,15222,0,179961
20120327,AAME,150,150,1250
20120327,AAN,71978,0,200041
20120327,AAON,7200,0,8896
20120327,AAP,91154,0,366884
20120327,AAPL,2858425,0,7079637
20120327,AAT,7530,0,24548
20120327,AAU,19100,900,39936
20120327,AAV,33596,100,134947
20120327,AAWW,39973,0,127225
20120327,AAXJ,8356,0,28117
20120327,AB,19200,0,56065
20120327,ABAX,29364,0,33051
20120327,ABB,136877,400,514477
20120327,ABC,197200,0,379101
20120327,ABCB,800,0,4087
20120327,ABCD,300,0,15800
20120327,ABCO,8012,0,17752
20120327,ABCS,2552,0,5607
20120327,ABD,25446,0,52983
20120327,ABFS,48891,0,96580
20120327,ABG,28185,0,147948
20120327,ABH,6355,0,22459
20120327,ABIO,2000,0,44773
20120327,ABM,37072,0,45965
20120327,ABMD,81984,0,137484
20120327,ABR,2000,0,10596
20120327,ABT,994250,0,1727048
20120327,ABTL,8870,0,44046
20120327,ABV,213579,0,523153
20120327,ABVT,116400,0,242578
20120327,ABWpA,757,0,1572
20120327,ABWpB,364,0,1265
20120327,ABX,662690,10844,1289447
20120327,ACAD,82559,0,307412
20120327,ACAS,281349,500,695684
20120327,ACAT,33574,0,63232
20120327,ACC,52203,0,94851
20120327,ACCL,5933,0,18443
20120327,ACE,51618,0,215883
20120327,ACET,20913,0,56523
20120327,ACFN,39005,0,69957
20120327,ACG,147295,0,933670
20120327,ACGL,61370,0,150804
20120327,ACH,8635,0,24578
20120327,ACHC,2900,0,33926
20120327,ACHN,33501,0,155323
20120327,ACI,960378,0,2048291
20120327,ACIW,62382,0,100466
20120327,ACLS,31695,0,133256
20120327,ACM,27501,0,90585
20120327,ACN,904875,0,1792791
20120327,ACO,4550,0,17152
20120327,ACOM,60034,0,124599
20120327,ACOR,20726,0,35194
20120327,ACP,28990,7733,47247
20120327,ACPW,19636,0,46953
20120327,ACRX,700,0,1030
20120327,ACTG,26800,0,53007
20120327,ACTV,29025,0,232538
20120327,ACUR,7419,0,23200
20120327,ACW,80656,0,133405
20120327,ACWI,45428,0,153713
20120327,ACWV,5900,0,6200
20120327,ACWX,12826,0,71119
20120327,ACXM,9891,0,125111
20120327,ACY,1100,0,1700
20120327,ADAT,13620,0,33034
20120327,ADBE,699060,0,1117076
20120327,ADC,3674,0,53623
20120327,ADEP,18901,0,24104
20120327,ADES,7000,0,14089
20120327,ADGE,11050,0,20690
20120327,ADI,84054,0,239477
20120327,ADK,29561,0,79434
20120327,ADM,247010,2071,611159
20120327,ADP,265683,0,474604
20120327,ADRA,628,0,1828
20120327,ADRD,1000,0,8144
20120327,ADRE,1607,0,16757
20120327,ADRU,600,0,600
20120327,ADS,24236,0,88914
20120327,ADSK,243095,5900,938029
20120327,ADTN,51317,0,384003
20120327,ADUS,2740,0,4990
20120327,ADVS,4448,0,67687
20120327,ADX,11052,0,26800
20120327,ADY,850,0,25362
20120327,AE,18527,0,27703
20120327,AEA,23100,0,57956
20120327,AEB,2279,0,8356
20120327,AEC,21962,0,48104
20120327,AED,14835,0,45546
20120327,AEE,258486,0,424243
20120327,AEF,8919,0,28615
20120327,AEG,28393,0,109107
20120327,AEGN,7000,0,12517
20120327,AEGR,4300,1200,10500
20120327,AEH,74723,0,124284
20120327,AEHR,1400,0,1400
20120327,AEIS,30818,0,45825
20120327,AEK,9408,0,16477
20120327,AEL,17243,0,67183
20120327,AEM,192086,0,337517
20120327,AEO,723797,300,1413131
20120327,AEP,167483,0,576048
20120327,AEPI,100,0,4100
20120327,AEPpA,2500,0,10093
20120327,AER,22700,0,124336
20120327,AERL,19437,0,51874
20120327,AES,478244,0,872575
20120327,AESpC,1733,0,3712
20120327,AET,365711,0,930875
20120327,AETI,1200,0,6900
20120327,AEV,24068,0,36244
20120327,AEY,500,0,1000
20120327,AEZS,418525,1300,1080117
20120327,AF,46243,0,102813
20120327,AFAM,22875,0,36510
20120327,AFB,1700,0,7174
20120327,AFC,2820,0,10719
20120327,AFCE,1500,0,59394
20120327,AFF,16345,0,33166
20120327,AFFM,2000,0,3620
20120327,AFFX,63282,0,99902
20120327,AFFY,1327557,109018,5083045
20120327,AFG,21841,0,58002
20120327,AFK,3200,0,8764
20120327,AFL,201792,0,562849
20120327,AFOP,4100,0,11765
