,Symbol,ShortVolume,ShortExemptVolume,TotalVolume
20120221,A,318207,0,748024
20120221,AA,3016396,0,9589320
20120221,AACC,3200,0,7200
20120221,AAME,665,0,8847
20120221,AAN,30868,100,78415
20120221,AAON,6440,0,6790
20120221,AAP,120173,0,535106
20120221,AAPL,2693160,100,7864456
20120221,AAT,8100,0,20700
20120221,AAU,26100,3100,83202
20120221,AAV,96683,1900,218480
20120221,AAVX,500,0,500
20120221,AAWW,33432,0,144877
20120221,AAXJ,14383,0,41805
20120221,AB,30252,0,216346
20120221,ABAX,17528,0,31634
20120221,ABB,400611,0,739931
20120221,ABC,169328,0,745001
20120221,ABCB,3630,0,7170
20120221,ABCD,200,0,2948
20120221,ABCO,15277,300,22743
20120221,ABCS,500,0,2586
20120221,ABD,73479,0,88243
20120221,ABFS,25895,6600,48048
20120221,ABG,86317,1500,159195
20120221,ABH,32942,0,50751
20120221,ABIO,300,0,19655
20120221,ABM,40897,0,62963
20120221,ABMD,122838,0,287652
20120221,ABR,300,0,11767
20120221,ABT,955440,0,1983325
20120221,ABTL,22100,0,204299
20120221,ABV,120824,0,360873
20120221,ABVT,19586,0,22086
20120221,ABWpA,585,0,2315
20120221,ABWpB,3585,0,4532
20120221,ABX,653678,4982,1549285
20120221,ACAD,21830,0,123180
20120221,ACAS,305714,2300,1169048
20120221,ACAT,42782,0,158599
20120221,ACC,37464,100,204768
20120221,ACCL,9518,0,42293
20120221,ACCU,100,0,200
20120221,ACE,75947,100,232811
20120221,ACET,65305,0,282632
20120221,ACFC,1000,0,2377
20120221,ACFN,29852,0,106670
20120221,ACG,166571,0,451749
20120221,ACGL,40331,0,91519
20120221,ACH,24437,0,37738
20120221,ACHC,49346,0,73209
20120221,ACHN,152149,400,422439
20120221,ACI,1262640,0,2134801
20120221,ACIW,61264,0,169308
20120221,ACLS,99600,0,424900
20120221,ACM,31841,0,94601
20120221,ACN,158831,0,489308
20120221,ACO,6100,0,12626
20120221,ACOM,201808,0,498656
20120221,ACOR,38915,200,60960
20120221,ACP,7200,0,52844
20120221,ACPW,43608,0,199557
20120221,ACTG,101670,0,158612
20120221,ACTS,22777,0,31569
20120221,ACTV,21160,0,93295
20120221,ACU,100,0,100
20120221,ACUR,6967,0,28644
20120221,ACW,21811,0,61552
20120221,ACWI,154481,0,256595
20120221,ACWX,24978,0,57497
20120221,ACXM,14100,0,67795
20120221,ACY,600,0,800
20120221,ADAT,5600,0,44082
20120221,ADBE,224754,0,706890
20120221,ADC,3600,0,9643
20120221,ADEP,500,0,7396
20120221,ADES,4545,0,12892
20120221,ADGE,100,0,850
20120221,ADGF,2550,0,4850
20120221,ADI,198596,0,408818
20120221,ADM,395369,100,978828
20120221,ADP,189916,0,752069
20120221,ADRD,3200,0,10003
20120221,ADRE,4786,0,13551
20120221,ADS,40061,0,95911
20120221,ADSK,121199,0,955867
20120221,ADTN,158947,0,192378
20120221,ADUS,2400,0,7100
20120221,ADVS,5014,0,13046
20120221,ADX,8540,0,41506
20120221,ADY,10600,0,17500
20120221,AE,1100,0,5163
20120221,AEA,235458,0,883563
20120221,AEB,1641,0,5338
20120221,AEC,45278,0,84408
20120221,AED,13843,0,32361
20120221,AEE,244655,0,357235
20120221,AEF,29679,0,44421
20120221,AEG,94077,0,205681
20120221,AEGN,4238,0,14328
20120221,AEGR,5300,0,8800
20120221,AEH,11929,0,35451
20120221,AEHR,2000,0,3700
20120221,AEIS,108253,0,206346
20120221,AEK,17785,0,150910
20120221,AEL,107475,0,162157
20120221,AEM,159833,8200,459187
20120221,AEO,238583,700,473927
20120221,AEP,476882,0,761316
20120221,AEPpA,5150,0,7782
20120221,AER,52495,0,137180
20120221,AERL,14832,0,93889
20120221,AES,431231,0,948567
20120221,AESpC,1500,0,2460
20120221,AET,163121,0,965540
20120221,AETI,500,0,3777
20120221,AEV,37897,0,60580
20120221,AEY,6200,0,21500
20120221,AEZS,112652,500,423782
20120221,AF,169060,0,247156
20120221,AFAM,10025,0,18350
20120221,AFB,11290,0,52918
20120221,AFC,2600,0,6100
20120221,AFCE,5141,0,7341
20120221,AFF,17230,0,29334
20120221,AFFM,2200,200,4100
20120221,AFFX,52758,0,117447
20120221,AFFY,48258,0,211604
20120221,AFG,18200,0,56910
20120221,AFK,3560,0,3785
20120221,AFL,210823,500,799125
20120221,AFOP,2410,0,9741
20120221,AFQ,2888,0,9599
20120221,AFSI,40314,0,119455
20120221,AFT,20203,0,45050
20120221,AG,58644,200,164894
20120221,AGA,945,0,5160
20120221,AGC,10400,0,47989
20120221,AGCO,165553,0,330845
20120221,AGD,6800,0,76757
20120221,AGEM,1013,0,1115
20120221,AGEN,2500,0,25399
20120221,AGF,5100,0,9550
20120221,AGG,255759,0,448263
20120221,AGII,2902,0,40272
20120221,AGM,900,0,2983
20120221,AGN,120062,0,419463
20120221,AGNC,1245111,100,2267585
20120221,AGO,130631,0,636577
20120221,AGOL,525,0,525
20120221,AGOpB,2500,0,7102
20120221,AGOpE,4118,0,9798
20120221,AGOpF,5282,0,9242
20120221,AGP,82023,0,257498
20120221,AGQ,355021,0,985377
20120221,AGRO,2515,0,22982
20120221,AGU,112602,8600,246673
20120221,AGX,400,0,2000
20120221,AGYS,21953,0,56398
20120221,AGZ,5064,0,12064
20120221,AH,17034,0,116529
